qid,doc_id,og_score,p_score,score_diff,percent_change,og_rank,p_rank,change_in_rank
992257,4090754,96.97714233398438,99.94142150878906,2.9642791748046875,3.0566782062889213,33,72,-39
992257,4301175,96.95249938964844,100.5156478881836,3.563148498535156,3.6751486768948554,34,53,-19
992257,834875,96.94862365722656,99.80907440185548,2.8604507446289062,2.950481024611934,35,78,-43
992257,6132017,96.9425811767578,100.07022857666016,3.127647399902344,3.2262885534269268,36,69,-33
992257,7904305,96.9365692138672,102.33377838134766,5.397209167480469,5.567774072520379,37,19,18
992257,2881892,96.89974975585938,100.99319458007812,4.09344482421875,4.224412172923311,38,40,-2
992257,3094462,96.8991928100586,101.96345520019533,5.064262390136719,5.226320512353148,39,22,17
992257,8023138,96.8862533569336,100.6630630493164,3.776809692382813,3.8981894350572777,40,45,-5
992257,3837365,96.87732696533205,98.09161376953124,1.2142868041992188,1.2534272385877827,41,98,-57
992257,2895439,96.85113525390624,101.8300552368164,4.978919982910156,5.140796718445635,42,23,19
992257,3449583,96.84894561767578,102.84166717529295,5.992721557617188,6.1876993284720525,43,11,32
992257,971035,96.84300231933594,102.25730895996094,5.414306640625,5.5908083299313045,44,20,24
992257,8730818,96.84078216552734,102.68463134765624,5.843849182128906,6.034491927316502,45,15,30
992257,4211408,96.8391571044922,102.3595733642578,5.520416259765625,5.700603376595833,46,18,28
992257,6354015,96.81229400634766,99.2427978515625,2.430503845214844,2.510532231635255,47,89,-42
992257,5770718,96.80789184570312,97.79298400878906,0.9850921630859376,1.0175742331586175,48,100,-52
992257,3523011,96.7835464477539,100.57189178466795,3.7883453369140634,3.9142452162146206,49,49,0
992257,4375015,96.75178527832033,99.79463958740234,3.0428543090820312,3.1450110200331984,50,79,-29
992257,3492463,96.74720001220705,101.97969818115234,5.2324981689453125,5.408423363451453,51,21,30
992257,533084,96.7256851196289,101.64715576171876,4.921470642089844,5.088070077769975,52,26,26
992257,3856651,96.6817855834961,99.50041961669922,2.818634033203125,2.915372338431734,53,84,-31
992257,3679701,96.6809539794922,100.23158264160156,3.550628662109375,3.672521335342356,54,65,-11
992257,5353464,96.67595672607422,101.77680206298828,5.100845336914063,5.2762294883380525,55,25,30
992257,8658500,96.6620864868164,104.76592254638672,8.103836059570312,8.383675910694915,56,5,51
992257,30591,96.65715789794922,100.3520278930664,3.694869995117188,3.8226553267976655,57,62,-5
992257,7963483,96.6324691772461,100.39041900634766,3.7579498291015625,3.888910074530562,58,60,-2
992257,3573350,96.61744689941406,102.72805786132812,6.110610961914063,6.324541951802621,59,14,45
992257,1632310,96.60891723632812,103.2922134399414,6.683296203613281,6.917887494033669,60,8,52
992257,3761230,96.5768585205078,98.24264526367188,1.6657867431640625,1.7248301183977088,61,97,-36
992257,6962018,96.5240707397461,97.79900360107422,1.274932861328125,1.3208444811301778,62,99,-37
992257,3315213,96.522216796875,103.96441650390624,7.44219970703125,7.710348926913786,63,7,56
992257,399909,96.51388549804688,99.8979949951172,3.3841094970703125,3.506344687717288,64,75,-11
992257,1273313,96.5077667236328,99.82904815673828,3.3212814331054688,3.441465434193032,65,76,-11
992257,3497749,96.50669860839844,100.20450592041016,3.697807312011719,3.831658698653193,66,66,0
992257,5193279,96.50607299804688,99.9623031616211,3.4562301635742188,3.581360277341476,67,71,-4
992257,4090757,96.48243713378906,101.30587768554688,4.8234405517578125,4.99929385600957,68,35,33
992257,8633001,96.45513916015624,99.1371612548828,2.6820220947265625,2.780590145926049,69,91,-22
992257,7785648,96.45207977294922,100.2565689086914,3.804489135742188,3.944434526137805,70,64,6
992257,8223147,96.441162109375,99.73944854736328,3.298286437988281,3.419998645648481,71,82,-11
992257,1003847,96.43231964111328,102.3725814819336,5.9402618408203125,6.160032096010808,72,17,55
992257,3605444,96.34575653076172,99.98999786376952,3.644241333007813,3.782461692377975,73,70,3
992257,2444189,96.33702850341795,100.57115936279295,4.234130859375,4.395122960663849,74,50,24
992257,8632998,96.33527374267578,98.56847381591795,2.2332000732421875,2.318154074287845,75,95,-20
992257,4867139,96.33374786376952,101.16567993164062,4.831932067871094,5.015824853720189,76,37,39
992257,15907,96.31663513183594,99.48404693603516,3.1674118041992188,3.288540759198803,77,86,-9
992257,4878462,96.3097686767578,100.47142791748048,4.161659240722656,4.32111850947367,78,56,22
992257,7285075,96.30684661865234,99.49410247802734,3.187255859375,3.3094800331233194,79,85,-6
992257,2834200,96.28765106201172,100.43528747558594,4.147636413574219,4.307547611586282,80,59,21
992257,3575102,96.2744369506836,99.40006256103516,3.1256256103515625,3.246578956314913,81,88,-7
992257,8223144,96.26677703857422,100.44874572753906,4.181968688964844,4.344145319510514,82,57,25
992257,5345209,96.2459487915039,101.36530303955078,5.119354248046875,5.31903348902181,83,32,51
992257,2814288,96.2342300415039,99.75231170654295,3.5180816650390625,3.655748753350844,84,81,3
992257,3814505,96.23136138916016,102.79033660888672,6.5589752197265625,6.815839581861501,85,13,72
992257,1467052,96.22872161865234,101.21378326416016,4.9850616455078125,5.180430085378522,86,36,50
992257,7786074,96.21124267578124,100.16096496582033,3.9497222900390634,4.105260653735746,87,67,20
992257,4090755,96.1989288330078,101.5154800415039,5.316551208496094,5.5266220455792405,88,29,59
992257,3202400,96.19821166992188,98.41539764404295,2.2171859741210938,2.3048099706143885,89,96,-7
992257,8745429,96.1860809326172,99.91432189941406,3.728240966796875,3.876071184778472,90,74,16
992257,3427610,96.13765716552734,101.616455078125,5.478797912597656,5.698909328697706,91,27,64
992257,3512570,96.12833404541016,100.68038940429688,4.552055358886719,4.735393996047376,92,44,48
992257,3930465,96.1207275390625,101.5415267944336,5.420799255371094,5.63957368421721,93,28,65
992257,5652075,96.0978012084961,99.76361846923828,3.665817260742188,3.814673400059116,94,80,14
992257,2980245,96.08748626708984,99.08316802978516,2.9956817626953125,3.1176606643328744,95,92,3
992257,7280366,96.08504486083984,101.46505737304688,5.380012512207031,5.599219441484275,96,30,66
992257,5522189,96.08504486083984,101.0126495361328,4.927604675292969,5.128378388571945,97,39,58
992257,5069980,96.07892608642578,105.40599822998048,9.327072143554688,9.70771898008593,98,4,94
992257,3460445,96.07554626464844,102.82476043701172,6.749214172363281,7.024903250377557,99,12,87
992257,6912897,96.07427978515624,100.565673828125,4.49139404296875,4.674918253889095,100,51,49
197024,7296936,105.11248779296876,105.23334503173828,0.1208572387695312,0.114978953792411,1,1,0
197024,5622012,104.44348907470705,104.34873962402344,-0.0947494506835937,-0.0907183889804952,2,3,-1
197024,7296934,104.42879486083984,104.82820129394533,0.3994064331054687,0.3824677222768983,3,2,1
197024,5622020,103.23133850097656,104.16487121582033,0.93353271484375,0.9043113538965872,4,4,0
197024,7296937,101.07743072509766,101.42229461669922,0.3448638916015625,0.3411878291005396,5,27,-22
197024,7296935,100.77747344970705,102.6016845703125,1.8242111206054688,1.810137779963139,6,15,-9
197024,5622021,100.76478576660156,101.34441375732422,0.5796279907226562,0.5752287233212912,7,29,-22
197024,5622017,100.63074493408205,101.66504669189452,1.0343017578125,1.0278188425316908,8,24,-16
197024,7296941,98.78397369384766,98.90653228759766,0.12255859375,0.1240672845676717,9,81,-72
197024,8170776,98.06670379638672,103.4245376586914,5.357833862304688,5.463458701975968,10,7,3
197024,3312767,97.5760269165039,102.11779022216795,4.541763305664063,4.65458929737984,11,20,-9
197024,7296938,97.28620147705078,98.44667053222656,1.1604690551757812,1.1928403386676871,12,89,-77
197024,7528944,97.20320892333984,102.05723571777344,4.854026794433594,4.993689867030794,13,21,-8
197024,3349830,97.03998565673828,99.97076416015624,2.9307785034179688,3.020176150669557,14,58,-44
197024,7266790,97.02366638183594,99.63435363769533,2.610687255859375,2.690773656795275,15,65,-50
197024,558389,96.9787368774414,102.53825378417967,5.559516906738281,5.7327173829498514,16,16,0
197024,941373,96.97396087646484,99.14590454101562,2.171943664550781,2.239718420203152,17,75,-58
197024,3817967,96.66883087158205,100.66617584228516,3.997344970703125,4.13509187466364,18,43,-25
197024,7574869,96.6580047607422,100.88758087158205,4.229576110839844,4.375815661940596,19,37,-18
197024,5622015,96.65341186523438,97.15862274169922,0.5052108764648438,0.522703613576796,20,99,-79
197024,6718435,96.65110778808594,103.90267944335938,7.251571655273437,7.502833460712107,21,5,16
197024,941374,96.62942504882812,99.22234344482422,2.5929183959960938,2.6833631626037904,22,73,-51
197024,2224359,96.58058166503906,100.48128509521484,3.900703430175781,4.038807142106689,23,50,-27
197024,885285,96.53104400634766,100.92906188964844,4.398017883300781,4.556065800978572,24,36,-12
197024,1913517,96.51692199707033,100.4820556640625,3.965133666992188,4.108226396934359,25,49,-24
197024,4513618,96.42367553710938,98.37987518310548,1.9561996459960935,2.0287544890810927,26,90,-64
197024,882587,96.3343276977539,103.07366943359376,6.739341735839844,6.995784261851423,27,12,15
197024,885287,96.31595611572266,100.8243408203125,4.508384704589844,4.680828479938532,28,38,-10
197024,885291,96.30895233154295,100.67656707763672,4.36761474609375,4.53500390187847,29,41,-12
197024,3429684,96.2497100830078,99.55577850341795,3.306068420410156,3.434886627252105,30,66,-36
197024,142087,96.23307037353516,97.73054504394533,1.4974746704101562,1.5560915437880214,31,94,-63
197024,8318780,96.17668914794922,97.44153594970705,1.2648468017578125,1.31512824257455,32,98,-66
197024,6197241,96.16493225097656,99.42591094970705,3.2609786987304688,3.3910268768450704,33,67,-34
197024,5622019,96.1187744140625,98.15377807617188,2.035003662109375,2.117176040284225,34,92,-58
197024,728628,96.02799224853516,100.56653594970705,4.538543701171875,4.7262715744649,35,47,-12
197024,4795682,96.01834869384766,101.53894805908205,5.520599365234375,5.749525419184912,36,26,10
197024,3235257,96.00638580322266,103.6006851196289,7.59429931640625,7.910202277556554,37,6,31
197024,8076585,95.99890899658205,101.05159759521484,5.0526885986328125,5.263277105381176,38,34,4
197024,7793302,95.96665954589844,100.20338439941406,4.236724853515625,4.414788295813617,39,54,-15
197024,7740974,95.8879165649414,99.13822174072266,3.25030517578125,3.389692144974217,40,76,-36
197024,8748746,95.85785675048828,101.0979995727539,5.240142822265625,5.46657624101212,41,32,9
197024,4028584,95.84040832519533,97.61346435546876,1.7730560302734375,1.850008844137324,42,97,-55
197024,1052751,95.81248474121094,100.25022888183594,4.437744140625,4.631697166200548,43,52,-9
197024,1076765,95.81165313720705,99.78396606445312,3.9723129272460938,4.145960117771421,44,61,-17
197024,2015339,95.7986068725586,101.30970764160156,5.511100769042969,5.752798447658447,45,30,15
197024,2244810,95.7856674194336,102.46681213378906,6.681144714355469,6.9750985657379845,46,17,29
197024,885288,95.78380584716795,99.65277862548828,3.868972778320313,4.039276518719272,47,62,-15
197024,2054706,95.76261901855467,103.1260757446289,7.363456726074219,7.689280850440709,48,10,38
197024,6718434,95.75618743896484,97.78067779541016,2.0244903564453125,2.1142136196010584,49,93,-44
197024,7820625,95.73179626464844,99.64481353759766,3.9130172729492183,4.087479213418047,50,64,-14
197024,5782138,95.73138427734376,99.20033264160156,3.4689483642578125,3.6236270795039474,51,74,-23
197024,5674620,95.7229461669922,101.35086059570312,5.6279144287109375,5.8793786172156,52,28,24
197024,8042226,95.7116928100586,98.30033111572266,2.5886383056640625,2.704620751825231,53,91,-38
197024,5149438,95.69853973388672,102.42594909667967,6.727409362792969,7.029793120668488,54,18,36
197024,5149439,95.69428253173828,103.27500915527344,7.580726623535156,7.921817712589994,55,8,47
197024,1913521,95.6829071044922,99.3883056640625,3.705398559570313,3.872581500396688,56,68,-12
197024,4212548,95.6770248413086,98.65474700927734,2.97772216796875,3.112264593205784,57,87,-30
197024,612451,95.6238784790039,99.36871337890624,3.744834899902344,3.916213146201339,58,71,-13
197024,4813755,95.56137084960938,100.63711547851562,5.07574462890625,5.311502528458128,59,45,14
197024,6221720,95.52494049072266,103.20883178710938,7.683891296386719,8.043858762867249,60,9,51
197024,4798584,95.52132415771484,98.83557891845705,3.3142547607421875,3.4696490966457243,61,83,-22
197024,3429689,95.50521850585938,98.5006103515625,2.995391845703125,3.13636458045416,62,88,-26
197024,421200,95.48503875732422,101.0898895263672,5.604850769042969,5.869873272280623,63,33,30
197024,5782136,95.47596740722656,98.77532196044922,3.299354553222656,3.4556911470194005,64,85,-21
197024,6718431,95.4757308959961,99.03225708007812,3.5565261840820312,3.7250578243346855,65,80,-15
197024,7446702,95.45767974853516,102.67652130126952,7.218841552734375,7.562347599219906,66,13,53
197024,1913519,95.45294952392578,98.86730194091795,3.4143524169921875,3.577000432172462,67,82,-15
197024,401246,95.4425811767578,97.7256317138672,2.283050537109375,2.392067051163683,68,95,-27
197024,2470752,95.41250610351562,101.10831451416016,5.695808410644531,5.96966649682694,69,31,38
197024,4996277,95.39414978027344,100.79020690917967,5.39605712890625,5.656591249395569,70,39,31
197024,2177434,95.39369201660156,99.93819427490234,4.544502258300781,4.763944200324999,71,59,12
197024,7528942,95.39112091064452,99.93544006347656,4.544319152832031,4.763880652046032,72,60,12
197024,5869145,95.31102752685548,100.63987731933594,5.328849792480469,5.5910107473964406,73,44,29
197024,5434132,95.3000259399414,98.79022216796876,3.490196228027344,3.6623245309784953,74,84,-10
197024,5674619,95.29462432861328,99.2624053955078,3.9677810668945312,4.163698734161608,75,72,3
197024,6258364,95.294189453125,99.3711166381836,4.076927185058594,4.278253698840709,76,70,6
197024,5674615,95.29396057128906,103.09017181396484,7.796211242675781,8.181222814055948,77,11,66
197024,3429692,95.28270721435548,99.05630493164062,3.773597717285156,3.96042243929507,78,78,0
197024,5074665,95.2778778076172,100.51702880859376,5.2391510009765625,5.498811604048666,79,48,31
197024,6197242,95.27509307861328,97.1319351196289,1.856842041015625,1.9489270291066625,80,100,-20
197024,6197240,95.2684097290039,97.62019348144533,2.3517837524414062,2.468587183444314,81,96,-15
197024,5027598,95.2676239013672,100.96826171875,5.7006378173828125,5.983814420820253,82,35,47
197024,8067103,95.2057876586914,99.3874969482422,4.181709289550781,4.392284746954698,83,69,14
197024,3382872,95.2049331665039,100.6891860961914,5.4842529296875,5.760471382397896,84,40,44
197024,6969596,95.17359161376952,102.04530334472656,6.871711730957031,7.2201874642323,85,22,63
197024,2349266,95.16476440429688,100.6711883544922,5.5064239501953125,5.786200370130572,86,42,44
197024,2054711,95.15970611572266,102.65560150146484,7.4958953857421875,7.877173744763895,87,14,73
197024,5732033,95.14885711669922,100.1772689819336,5.028411865234375,5.284784302839364,88,56,32
197024,7230751,95.13903045654295,99.6481475830078,4.509117126464844,4.739502919913075,89,63,26
197024,3429683,95.13655090332033,100.01873016357422,4.882179260253906,5.131759785169504,90,57,33
197024,3382878,95.12716674804688,100.19639587402344,5.0692291259765625,5.32889741098133,91,55,36
197024,7663653,95.11241912841795,99.08175659179688,3.969337463378906,4.1733114347765925,92,77,15
197024,4324942,95.09661102294922,101.7658920288086,6.669281005859375,7.013163701753693,93,23,70
197024,1503462,95.08829498291016,100.6146469116211,5.5263519287109375,5.811810938143509,94,46,48
197024,3235254,95.0712890625,101.5578384399414,6.486549377441406,6.822826787566896,95,25,70
197024,722163,95.0542984008789,100.2198257446289,5.16552734375,5.434291168995928,96,53,43
197024,277731,95.03431701660156,100.4182357788086,5.383918762207031,5.665236444290449,97,51,46
197024,401247,95.01374816894533,98.70539093017578,3.6916427612304688,3.8853774662865694,98,86,12
197024,537084,95.00788879394533,102.3663558959961,7.358467102050781,7.74511169068281,99,19,80
197024,4921684,94.99716186523438,99.03834533691406,4.041183471679688,4.254004427429762,100,79,21
61277,7317603,104.61376953125,105.38545989990234,0.7716903686523438,0.7376565934963524,1,13,-12
61277,3106164,103.77491760253906,105.19080352783205,1.4158859252929688,1.364381642504264,2,14,-12
61277,3106168,103.1357421875,105.17363739013672,2.0378952026367188,1.9759349759968183,3,15,-12
61277,6595842,102.90613555908205,103.22259521484376,0.3164596557617187,0.3075226312235077,4,35,-31
61277,124094,102.8297348022461,103.10847473144533,0.2787399291992187,0.271069384488124,5,37,-32
61277,3106162,102.70000457763672,104.47611236572266,1.7761077880859375,1.7294135432518676,6,22,-16
61277,3839285,102.47260284423828,103.68932342529295,1.2167205810546875,1.1873618384653923,7,29,-22
61277,6595851,102.1534423828125,102.80563354492188,0.652191162109375,0.6384426671255352,8,43,-35
61277,6595843,102.10350036621094,102.02091979980467,-0.08258056640625,-0.0808792706518985,9,59,-50
61277,6595846,101.70419311523438,101.93836212158205,0.2341690063476562,0.2302451837775603,10,61,-51
61277,3839288,101.45076751708984,102.32699584960938,0.8762283325195312,0.8636980813101552,11,51,-40
61277,3839286,101.3661651611328,104.07591247558594,2.709747314453125,2.6732266236427904,12,27,-15
61277,6595845,101.28972625732422,102.43254089355467,1.1428146362304688,1.12826313038617,13,50,-37
61277,6595848,101.08511352539062,102.65310668945312,1.5679931640625,1.5511613029634184,14,44,-30
61277,5899292,100.98817443847656,102.52294921875,1.5347747802734375,1.5197569307567236,15,48,-33
61277,3839289,100.90106964111328,101.5838623046875,0.6827926635742188,0.6766951688448773,16,68,-52
61277,3106160,100.6757583618164,101.76119232177734,1.0854339599609375,1.0781482827872229,17,64,-47
61277,3839282,100.6727294921875,102.24910736083984,1.5763778686523438,1.5658439744346806,18,54,-36
61277,4411207,100.6600570678711,101.56118774414062,0.9011306762695312,0.8952217021513652,19,69,-50
61277,3839283,100.3100128173828,101.724853515625,1.4148406982421875,1.4104680664510976,20,65,-45
61277,6595844,99.8098373413086,100.54108428955078,0.7312469482421875,0.7326401562419381,21,77,-56
61277,6595850,99.12691497802734,100.33028411865234,1.203369140625,1.2139681144033798,22,79,-57
61277,8481767,99.00041198730467,100.42097473144533,1.420562744140625,1.434905891424766,23,78,-55
61277,316331,98.932861328125,99.27163696289062,0.338775634765625,0.3424298359692914,24,85,-61
61277,5899291,98.7397689819336,101.03656768798828,2.2967987060546875,2.326113104918174,25,72,-47
61277,5899294,98.68148040771484,100.18152618408205,1.5000457763671875,1.5200884402722388,26,82,-56
61277,5136902,98.2690200805664,102.29882049560548,4.029800415039063,4.100784165482884,27,52,-25
61277,8481766,98.2249526977539,99.1615753173828,0.9366226196289062,0.9535485575757612,28,86,-58
61277,4179316,97.76033020019533,109.6484375,11.888107299804688,12.1604614831599,29,1,28
61277,5004286,97.03827667236328,105.88269805908205,8.84442138671875,9.114363620224577,30,7,23
61277,4179389,97.00194549560548,104.69911193847656,7.697166442871094,7.93506398613397,31,18,13
61277,4650970,96.98397064208984,105.83704376220705,8.853073120117188,9.128387981544511,32,8,24
61277,989694,96.9041519165039,103.25198364257812,6.347831726074219,6.550629256364307,33,34,-1
61277,8259120,96.87520599365234,104.76394653320312,7.888740539550781,8.143198725242126,34,17,17
61277,5844997,96.7649917602539,105.44143676757812,8.676445007324219,8.966512423027,35,12,23
61277,5943977,96.63340759277344,105.90131378173828,9.267906188964844,9.59078896195101,36,6,30
61277,2064762,96.61491394042967,96.6701202392578,0.055206298828125,0.0571405558174629,37,90,-53
61277,6358946,96.6136474609375,103.35357666015624,6.73992919921875,6.976166800807117,38,33,5
61277,3935958,96.55199432373048,100.9847412109375,4.432746887207031,4.591046428667662,39,73,-34
61277,6453237,96.5489501953125,96.7713623046875,0.222412109375,0.2303620173239317,40,89,-49
61277,1328541,96.52786254882812,101.8354721069336,5.307609558105469,5.498525936405814,41,62,-21
61277,3106167,96.51904296875,98.12751770019533,1.6084747314453125,1.6664843350820302,42,88,-46
61277,4123092,96.51345825195312,103.46141815185548,6.947959899902344,7.198954452304831,43,32,11
61277,8358383,96.5057601928711,96.6179656982422,0.1122055053710937,0.1162681949210555,44,91,-47
61277,6090612,96.47923278808594,102.10594177246094,5.626708984375,5.832041592550716,45,58,-13
61277,2799998,96.4745101928711,101.63497161865234,5.16046142578125,5.349041332746334,46,66,-20
61277,8477755,96.4745101928711,101.63497161865234,5.16046142578125,5.349041332746334,47,67,-20
61277,4947751,96.46247100830078,104.1819839477539,7.719512939453125,8.002607499852296,48,25,23
61277,5943980,96.42757415771484,105.70882415771484,9.28125,9.625099543435356,49,10,39
61277,2833765,96.4194107055664,106.16704559326172,9.747634887695312,10.109618816756123,50,5,45
61277,508749,96.3759307861328,96.5378189086914,0.1618881225585937,0.1679756773689051,51,92,-41
61277,1668287,96.36149597167967,102.87317657470705,6.511680603027344,6.757554495564394,52,41,11
61277,6418957,96.33331298828124,105.76617431640624,9.432861328125,9.791899640441608,53,9,44
61277,5580818,96.32457733154295,101.7812271118164,5.4566497802734375,5.664857226927663,54,63,-9
61277,3950417,96.32047271728516,103.189453125,6.868980407714844,7.131381537003372,55,36,19
61277,7182593,96.30623626708984,100.78358459472656,4.477348327636719,4.6490741422180735,56,75,-19
61277,7778554,96.21662902832033,104.92819213867188,8.711563110351562,9.054113824531736,57,16,41
61277,5729815,96.2079086303711,96.33526611328124,0.1273574829101562,0.1323773530921051,58,94,-36
61277,3497310,96.20680236816406,96.4555892944336,0.2487869262695312,0.2585959829716341,59,93,-34
61277,5755033,96.20448303222656,108.7060317993164,12.501548767089844,12.99476736744386,60,2,58
61277,4532891,96.20433044433594,96.23677825927734,0.0324478149414062,0.0337280190938812,61,96,-35
61277,6645471,96.18350982666016,102.97259521484376,6.789085388183594,7.058471249821031,62,38,24
61277,90123,96.18260955810548,106.3505859375,10.167976379394531,10.57153307246451,63,3,60
61277,4532887,96.1465301513672,96.18938446044922,0.0428543090820312,0.0445718727598011,64,97,-33
61277,1013625,96.14618682861328,102.61126708984376,6.465080261230469,6.724219102682551,65,45,20
61277,8094954,96.1263656616211,105.59595489501952,9.469589233398438,9.851188243954608,66,11,55
61277,1359511,96.09298706054688,100.19425964355467,4.1012725830078125,4.268024866813285,67,81,-14
61277,6409953,96.04835510253906,102.01010131835938,5.9617462158203125,6.207025835534285,68,60,8
61277,6451774,96.02483367919922,102.93660736083984,6.911773681640625,7.197902268418971,69,40,29
61277,8573883,96.01399993896484,100.9620361328125,4.948036193847656,5.153452826663897,70,74,-4
61277,6657093,95.99322509765624,100.30409240722656,4.3108673095703125,4.490803705349792,71,80,-9
61277,7327185,95.98575592041016,104.09143829345705,8.105682373046875,8.444672123818012,72,26,46
61277,3150397,95.96625518798828,102.82464599609376,6.858390808105469,7.14666920645238,73,42,31
61277,8044353,95.95537567138672,102.96588897705078,7.010513305664063,7.306014130644015,74,39,35
61277,1573126,95.93932342529295,101.10413360595705,5.164810180664063,5.383413178524081,75,71,4
61277,8669233,95.92894744873048,99.66210174560548,3.733154296875,3.891582672550636,76,83,-7
61277,7080183,95.92884826660156,96.333984375,0.4051361083984375,0.422329795175378,77,95,-18
61277,6443888,95.92879486083984,102.14183807373048,6.213043212890625,6.476723930394043,78,56,22
61277,7943978,95.92166137695312,102.56533813476562,6.6436767578125,6.9261485491834485,79,47,32
61277,3497311,95.91980743408205,96.00665283203124,0.0868453979492187,0.0905395874662286,80,98,-18
61277,2064770,95.91810607910156,96.00399017333984,0.0858840942382812,0.089538980437598,81,100,-19
61277,4532890,95.9019546508789,96.00547790527344,0.1035232543945312,0.1079469701857453,82,99,-17
61277,4370789,95.8598175048828,104.48204040527344,8.622222900390625,8.994616435558553,83,21,62
61277,6804355,95.85435485839844,103.47265625,7.618301391601562,7.947788499391348,84,31,53
61277,4629095,95.85321044921876,103.9323272705078,8.079116821289062,8.428634558431643,85,28,57
61277,2666306,95.85166931152344,102.20470428466795,6.353034973144531,6.627985739608564,86,55,31
61277,5876016,95.82289123535156,104.19294738769533,8.37005615234375,8.734923403413044,87,24,63
61277,1328540,95.81990814208984,104.49069213867188,8.670783996582031,9.04904227597908,88,20,68
61277,5989175,95.81080627441406,102.12490844726562,6.3141021728515625,6.590177474101605,89,57,32
61277,1361227,95.80567932128906,99.28121185302734,3.475532531738281,3.627689460958689,90,84,6
61277,3233135,95.79206848144533,99.04981231689452,3.2577438354492188,3.400849242628304,91,87,4
61277,262835,95.7807159423828,100.56229400634766,4.781578063964844,4.992213742525392,92,76,16
61277,6335640,95.76702117919922,104.53239440917967,8.765373229980469,9.152809727242852,93,19,74
61277,4652853,95.73489379882812,101.42425537109376,5.689361572265625,5.942829564548248,94,70,24
61277,4629091,95.73420715332033,103.52574920654295,7.791542053222656,8.13872312197075,95,30,65
61277,5547149,95.71319580078124,104.26819610595705,8.555000305175781,8.938161800575832,96,23,73
61277,6977667,95.68494415283205,102.58026123046876,6.895317077636719,7.206271727162454,97,46,51
61277,4706642,95.67390441894533,106.22030639648438,10.546401977539062,11.02327958871371,98,4,94
61277,7577319,95.66910552978516,102.49130249023438,6.822196960449219,7.131034541056966,99,49,50
61277,2061724,95.64801025390624,102.25818634033205,6.610176086425781,6.910939463224038,100,53,47
44072,7327207,109.1533660888672,109.14537048339844,-0.00799560546875,-0.0073251112221682,1,1,0
44072,7327205,105.65579986572266,105.43606567382812,-0.2197341918945312,-0.2079717272253773,2,27,-25
44072,7327206,105.22909545898438,105.12916564941406,-0.0999298095703125,-0.0949640488065039,3,38,-35
44072,7327203,104.11257934570312,104.07478332519533,-0.0377960205078125,-0.0363030296101989,4,60,-56
44072,443886,103.64571380615234,103.48844146728516,-0.1572723388671875,-0.1517403210337598,5,68,-63
44072,7327209,103.43029022216795,103.46124267578124,0.0309524536132812,0.0299259081133732,6,69,-63
44072,7327210,103.06195831298828,102.8934097290039,-0.168548583984375,-0.1635410259452966,7,75,-68
44072,7327204,101.09617614746094,100.77018737792967,-0.32598876953125,-0.3224541045506569,8,90,-82
44072,6863472,101.00465393066406,100.81434631347656,-0.1903076171875,-0.188414701483101,9,88,-79
44072,443884,100.95580291748048,100.81398010253906,-0.1418228149414062,-0.1404801020277455,10,89,-79
44072,7327208,100.50688934326172,100.37659454345705,-0.1302947998046875,-0.1296376802188066,11,92,-81
44072,6460647,99.80381774902344,103.40313720703124,3.5993194580078125,3.606394564042648,12,70,-58
44072,6863470,99.50955963134766,99.50674438476562,-0.0028152465820312,-0.0028291217371083,13,94,-81
44072,5778138,99.29049682617188,105.43026733398438,6.1397705078125,6.183643655808684,14,28,-14
44072,7005354,99.1174774169922,104.9544677734375,5.8369903564453125,5.88896177400561,15,42,-27
44072,8382713,99.03659057617188,107.41568756103516,8.379096984863281,8.460607272640992,16,5,11
44072,4851730,98.9971694946289,105.6478271484375,6.650657653808594,6.7180280888429085,17,22,-5
44072,6054345,98.94213104248048,102.62332153320312,3.681190490722656,3.720549023895745,18,79,-61
44072,2883943,98.8963623046875,104.09239959716795,5.196037292480469,5.25402266715546,19,59,-40
44072,304088,98.8566436767578,104.26798248291016,5.411338806152344,5.4739252769357405,20,54,-34
44072,443889,98.78516387939452,98.82931518554688,0.0441513061523437,0.0446942682670927,21,95,-74
44072,2609850,98.7218246459961,108.45503997802734,9.73321533203125,9.859233626336753,22,2,20
44072,6732582,98.62765502929688,98.4615478515625,-0.166107177734375,-0.1684184599999195,23,96,-73
44072,32238,98.52074432373048,101.06954193115234,2.548797607421875,2.5870669420104573,24,87,-63
44072,7479567,98.44152069091795,102.71402740478516,4.272506713867188,4.3401470069543135,25,78,-53
44072,5337587,98.43376922607422,107.43303680419922,8.999267578125,9.142459593776458,26,4,22
44072,6863467,98.34522247314452,98.45913696289062,0.1139144897460937,0.1158312390591223,27,97,-70
44072,1637979,98.25575256347656,103.18538665771484,4.929634094238281,5.017145526470392,28,72,-44
44072,7050600,98.20134735107422,103.71045684814452,5.5091094970703125,5.610014165462516,29,63,-34
44072,5359423,98.1937255859375,106.05413055419922,7.860404968261719,8.0049971842472,30,15,15
44072,7050599,98.1476593017578,104.81471252441406,6.66705322265625,6.792880512981163,31,47,-16
44072,8606773,98.13906860351562,103.5272445678711,5.388175964355469,5.4903475659870375,32,66,-34
44072,767760,98.12151336669922,102.09228515625,3.970771789550781,4.046790202584048,33,85,-52
44072,4520429,98.09626007080078,102.23584747314452,4.13958740234375,4.2199237762540704,34,82,-48
44072,5359418,98.08794403076172,104.94758605957033,6.859642028808594,6.993358966375436,35,43,-8
